9798474,Software-defined storage system monitoring tool,"Methods, computing systems and computer program products implement embodiments of the present invention that include collecting, from a software-defined storage system including one or more computing nodes that are configured to provide a storage service, performance metrics for each of the computing nodes, and detecting, based on the performance metrics, a performance bottleneck in the software-defined storage system. In embodiments of the present invention, each of the computing nodes includes one or more software modules and one or more hardware components, and the performance bottleneck is either a given software module or a given hardware component. In some embodiments, detecting the performance bottleneck includes predicting the performance bottleneck. Upon detecting the performance bottleneck, a solution for the performance bottleneck can be determined, and the performance bottleneck and the solution can be presented to a user on a display."
9730592,Method and apparatus for management of heart failure hospitalization,A hospitalization management system including a heart failure analyzer that receives diagnostic data including at least sensor data representative of one or more physiological signals sensed from a hospitalized patient using one or more sensors and assesses risk of rehospitalization for the patient using the diagnostic data. The outcome of the risk assessment is used during and following the patient's hospitalization for reducing the risk of rehospitalization.
9535739,Virtual machine storage,Storing data that includes receiving an indication to perform an operation with respect to data associated with a virtual machine storage abstraction; and using a meta information identifying which data stored on a storage system is associated with the virtual machine storage abstraction to perform the requested operation.
9614837,Systems and methods for verifying human interaction with a computer interface,"Exemplary methods and systems for verifying human interaction with a computer interface are described herein. An exemplary method includes a human-interaction verification system detecting a request by an access device to access network-based content, providing, for display by the access device, a visually dynamic representation of one or more security images associated with a passcode in response to the access request, receiving, by way of the access device, challenge-response input associated with the visually dynamic representation of the one or more security images, and performing an access operation based at least in part on a comparison of the challenge-response input to the passcode."
9825953,Presenting authorized data to a target system,"Embodiments of the invention are directed to systems, methods, and computer program products for presenting authorized data to a target system. The system is configured to receive an indication from one or more target systems to retrieve data from an authorized data source; receive one or more regulatory parameters associated with the one or more target systems; determine one or more domains associated with the data, wherein the one or more domains comprise at least a transaction domain, a reference and master data domain, a derived domain, and a discovery domain; determine one or more data types associated with each of the one or more domains; transform the data based on at least the one or more regulatory parameters, the one or more data management controls, the one or more domains, and the one or more data types; and transmit the transformed data to the one or more target systems."
9798978,Hybrid data architecture for use within a travel industry optimized cognitive environment,"A data architecture for use within a cognitive information processing system environment comprising: a plurality of data sources, the plurality of data sources comprising a public data source and a private data source, the public data source comprising publicly available travel information, the private data source comprising privately managed, company specific travel information; and, a cognitive data management module, the cognitive data management module accessing information from the plurality of data sources and providing the information to an inference and learning system."
9788107,Default playback devices,"Systems and method discussed herein involve applying a designation of a default playback device in a media playback system. One method may involve maintaining a database comprising data indicating an assignment of an identification of a network microphone device to a playback zone of a media playback system, receiving a message indicating (i) the identification of the network microphone device and (ii) a media playback command, identifying the playback zone in the media playback system based on the data in the database and the received message, and transmitting to the playback zone, a message indicating the media playback command."
9853759,Staged transaction system for mobile commerce,"Systems and methods for accepting payments for goods and services provided by a merchant. In one embodiment a method can be implemented by obtaining digital content; offering said digital content to a wireless telephone user; receiving payment information from said user for purchase of said digital content; processing said payment information so as to confirm payment for said digital content; and then downloading said digital content to said wireless telephone of said wireless telephone user. Optionally, the transaction may be staged by the consumer, or others."
9772861,Accessing operating system elements via a tag cloud,"Providing access to an element in an operating system executed by a processor includes: with the processor, tracking behavior of a user with respect to multiple elements managed by the operating system; displaying a tag cloud to the user with a display device, the tag cloud having multiple objects, each of the objects representing one of the elements managed by the operating system and having a size based on the tracked behavior of the user with respect to the element managed by the operating system; and allowing, with the processor, the user to access at least one of the elements using the tag cloud."
9659155,System and method for software activation and license tracking,"System and method for software activation and further tracking of its states on an end-user computing device (computer) was developed to provide software developers a flexible and secure tool for software distribution and gathering statistics of usage of software activation. The method consists of the following logical steps: (a) obtaining an acquisition confirmation; (b) requesting for a license; (c) issuing and delivering the license to End User; (d) verification of license on the User's computer; (e) storing the license on the User's computer; (f) periodic tracking of activation state, (g) another action with the User's license."
9750126,Electronic device with combination heat sink/blower or fan assembly having air duct,"An electronic device includes a circuit board having heat generating components thereon. A heat sink with air current generating electric device assembly lies over the circuit board, through which heat from the circuit board and the components thereon is dispersed. The assembly includes a heat sink having a solid central core and a plurality of fins protruding from the core. An air current generating electric device is disposed over the heat sink and having an air intake facing a top of the heat sink and an exhaust opening directed parallel to a plane of the circuit board. An air duct extends from the exhaust opening of the air current generating electric device to exhaust apertures on at least one side wall of the electronic device."
9639787,Print orientation of documents based on device sensor output,"This is directed to defining the orientation in which a document is printed from the orientation of the device on which the document is displayed. In particular, some electronic devices can have limited user interfaces that do not provide for a simple or elegant interface for defining print settings. To overcome limitations in a displayed user interface, the orientation of an electronic device can be used to define the print orientation of a displayed document. In particular, a motion-sensing component of an electronic device can determine whether the electronic device display is in a portrait or landscape orientation, and define the page orientation of the displayed document to match the determined device orientation. The electronic device can then transmit the document, in the defined page orientation, to a printer system for printing in the desired page orientation."
9804821,"Interaction history management device, interaction device and interaction history management method","An interaction history management device includes an interaction control unit configured to accept an input of an operation by audio and generate a reply by audio in response to the operation, an interaction history storage unit configured to store information that identifies an audio content of the accepted operation and information that identifies an audio content of the reply, an execution unit configured to store an identifier to the interaction history storage unit as associating with the reply when a predetermined process related to the accepted operation is executed normally, and an external data deletion unit configured to, when an instruction to delete information used in the predetermined process is accepted, delete the information, identify an identifier of the predetermined process in which the information to be deleted is used, and delete at least the audio content of the reply associated with the identifier from the interaction history storage unit."
9749039,Portable connection diagnostic device,A portable device is brought into a data center for testing connectivity between a customer and a service provider. A user of the device uses the device to requests ticket and customer information from a service provider in order to obtain more information about a particular task. The user plugs a cable into the device and performs a series of diagnostic tests on the connection. The device is configured to display the results of the diagnostic tests and any associated errors. The user of the device performs one or more actions based on the results of the diagnostic tests.
9851966,Data processing systems and communications systems and methods for integrating privacy compliance systems with software development and agile tools for privacy design,"Data processing systems and methods for: (1) receiving, via privacy data compliance software, from a first set of users, respective answers for question/answer pairings regarding the proposed design of a product; (2) using the question/answer pairings to prepare an initial privacy impact assessment for the product; (3) displaying, via the privacy data compliance software, the plurality of question/answer pairings to a second set of users, and receiving recommended steps to be implemented, before the product's implementation date, as part of the design of the product; (4) initiating the generation of one or more tasks in project management software that would advance the completion of the recommended steps; and (5) after the tasks have been completed, generating, by the privacy data compliance software, an updated privacy impact assessment for the product that reflects the fact that the tasks have been completed."
9836649,Eye imaging in head worn computing,"Aspects of the present invention relate to methods and systems for imaging, recognizing, and tracking of a user's eye that is wearing a HWC. Aspects further relate to the processing of images reflected from the user's eye and controlling displayed content in accordance therewith. Aspects further relate to determining health conditions of the user based on eye imaging technologies."
9613219,Managing cross perimeter access,"In some implementations, a method of managing access to resources in a single device including receiving, from a first resource assigned to a first perimeter, a request to access a second resource assigned to a second perimeter different from the first perimeter. The single device includes the first perimeter and the second perimeter. Whether access to the second resource is prohibited is determined based on a management policy for the first perimeter. The management policy defining one or more rules for accessing resources assigned to the second perimeter including the second resource."
9544394,Network resource identification,"A system, method and computer-readable medium for client-side processing of resource identifiers. A client request for content is returned that includes information for generating a request for translation information and a number of embedded resource identifiers. Based on the information for generating a request for translation information, the client generates and obtains translation information and processes the embedded resource identifiers to obtain resources from a service provider."
9679605,Variable playback speed template for video editing application,"A playback speed effect is applied to a video using a playback speed template. The playback speed template specifies playback speed ratios (i.e., ratios between playback duration and capture duration) at the highlight moment, at a template start time, and at a template end time. A video associated with a highlight tag indicating a highlight capture time of a highlight moment within the video is accessed. An input portion of the video including the highlight moment is identified. The duration of the input portion has a duration depending on the template start time and the template end time. A playback speed template is applied to the input portion. A modified video including a modified video portion is generated from the input portion of the video according to the applied playback speed template and is provided for subsequent playback."
9542226,Operating programs on a computer cluster,A mechanism is provided for operating programs on a computer cluster comprising cluster resources. The cluster resources comprise non-virtual real hardware resources with variable configurations and virtual resources. Each cluster resource has a configuration description and a type. Each type has a unique type identification and descriptions of operations that can be performed by the cluster resource of the each type. Each program is operable for: requesting usage of the cluster resource specifying the type and the configuration description; and requesting a modification of the variable configuration of the non-virtual real hardware resource with the variable configuration. Execution of each program requires the dedicated execution environment on the computer cluster. The generation of each dedicated execution environment requires one or more dedicated virtual resources and one or more dedicated non-virtual real hardware resources with the variable configurations.
9830101,Managing data storage in a set of storage systems using usage counters,"The present invention relates to a method for data access in a storage infrastructure. The storage infrastructure comprises a host system connected to at least a first storage system and a second storage system. The first storage system receives, from the host system, a write request for storing a data chunk, the write request is indicative of a first identifier of the data chunk. The first storage system calculates a hash value of the received data chunk using a hash function. The first storage system determines a first storage location in the first storage system of the data chunk and sends a write message including the hash value, the first identifier and the first storage location to the de-duplication module. The de-duplication module determines whether the hash value exists in the data structure."
9740012,See-through computer display systems,Aspects of the present invention relate to methods and systems for the see-through computer display systems with a wide field of view.
9819765,Systems and methods to provide assistance during user input,"Systems and methods to provide assistance for completion during user input. In one embodiment, a method includes automatically generating profiles for persons identified in messages, such as incoming and outgoing emails. When a user is typing an input, the profiles are used to identify suggestions for the completion of the user input."
9836371,User-directed logging and auto-correction,"A method, system, and computer program product for performing user-initiated logging and auto-correction in hardware/software systems. Embodiments commence upon identifying a set of test points and respective instrumentation components, then determining logging capabilities of the instrumentation components. The nature and extent of the capabilities and configuration of the components aid in generating labels to describe the various logging capabilities. The labels are then used in a user interface so as to obtain user-configurable settings which are also used in determining auto-correction actions. A measurement taken at a testpoint may result in detection of an occurrence of a certain condition, and auto-correction steps can be taken by retrieving a rulebase comprising a set of conditions corresponding to one or more measurements, and corrective actions corresponding to the one or more conditions. Detection of a condition can automatically invoke any number of processes to apply a corrective action and/or emit a recommendation."
9535989,"Systems, methods and computer program products for searching within movies (SWiM)","Systems, methods and computer-readable media process a series of media files into a searchable format. The method includes generating a media database by processing each of a plurality of programs. The steps of the method include extracting a subtitle track from each of the programs, retrieving at least one frame associated with the subtitle track, adding metadata to the extracted subtitle track and at least one frame, processing the subtitle track, program statistics and at least one frame in a media database. Another aspect includes receiving a user query associated with dialog in a program, searching the media database and presenting a listing of results, receiving a user selection or program from their listing and transmitting at least one frame, a portion of associated subtitle track and prompts for ordering the program."
9678879,Set partitioning for encoding file system allocation metadata,"Methods for encoding file system metadata are described herein. According to one embodiment, a file system cache is maintained including information representing relationships between inodes and disk blocks of a disk having disk sections. Each disk section includes a data segment and a header encoding metadata for describing the data section of each disk section. The metadata is encoded using a set partitioning algorithm and each set represents a set of disk blocks. In response to a file system request for reading a disk section, metadata associated with the disk section is retrieved and decoded to extract information representing a relationship between inodes and disk blocks associated with the requested disk section. The file system request is then serviced using the decoded metadata and the associated data segment and one or more entries of the file system cache are updated using the decoded metadata."
9848502,Hinge assembly and foldable display device using the same,"A foldable display device includes a first plate member, a second plate member, a hinge assembly, and a flexible display member. The first plate member includes a first display surface and a first side. The second plate member includes a second display surface and a second side. The first side and the second side are close to each other. A first hinge member and a second hinge member of the hinge assembly are respectively connected to the first plate member and the second plate member. The flexible display member includes a first portion, a second portion, and a middle portion. The first portion contacts the first display surface. The second portion contacts the second display surface. The middle portion is between the first side and the second side. The first and second hinge members rotate relatively to have the flexible display member spread to be flat."
9836533,"Apparatus, method and article to effect user interest-based matching in a network environment",Websites operated by relationship building service providers collect information from users for use in identifying candidate matches for a user. At least a portion of the information may include freeform text entered by the user to identify the user's interests. The freeform text entered by users may be preprocessed and a user interest group model formed using a generative Natural Language Process that is applied to determine user interest groups from the freeform text. Such user interest groups identify related words based on the frequency of their occurrence and relationship within the freeform text. Individual user interest group membership vectors for each user included in a number of users may be determined using the user interest group model. At least one compatibility aspect between users may then be assessed based on the similarity or distance between the user interest group membership vectors associated with each user.
9620182,Pulse mechanism for memory circuit interruption,"In a memory system where multiple memory chips communicate their ready/busy status on a shared bus line, a pulse mechanism is used for the individual memory chips to indicate their ready/busy status to the controller. In one example, the controller assigns pulse durations of differing lengths to the memory dies to allow the controller to distinguish between them. Techniques for dealing with bus collisions between the pulses of different chips are also described."
9558685,Wall mounting-type flexible display,"The present invention relates to a wall mounting-type flexible display, which can be mounted on a wall, the display comprising: a display panel having a bending portion having a bent peripheral area; a support bar for supporting the display panel by being in contact with the bending portion; and a bracket coupled to the support bar and fixed to a wall surface, wherein the bending portion of the display panel comprises at least two curved surfaces having at least one inflection point, and the first and second curved surfaces, which are adjacent to each other about the inflection point, may have different curvatures. The first curved surface is directly adjacent to the end portion of the display panel, the second curved surface is adjacent to the first curved surface while being spaced from the end portion of the display panel, and the curvature of the first curved surface may be larger than the curvature of the second curved surface."
9760247,Operation display device of chassis dynamometer system,"There is a demand for enhancement of operability when a change of combination of rollers of a chassis dynamometer and the dynamometer is set depending upon a vehicle type of a test vehicle. A status indicating function block that indicates an equipment construction is disposed in a main menu display area that is provided on a console. With this arrangement, a current test status can be recognized. Further, a vehicle type selection window calling function block is disposed in a mode setting function button group in the main menu display area. A vehicle type selection window called by the vehicle type selection window calling function block includes a roller selection section to select rollers corresponding to the test vehicle, a setting display section that indicates a current setting equipment construction, and a setting display section that indicates a setting equipment construction during change of the setting."
9659118,X-propagation in emulation,"Embodiments relate to the emulation of circuits, and representation of unknown states of signals. A disclosed system (and method and computer program product) includes an emulation environment to convert a digital signal of a DUT in a form capable of representing an unknown state. In addition, the disclosed system converts digital logic circuits such as Boolean logic, flip flops, latches, and memory circuits to be operable with signals having unknown states. Thus, an unknown state of a signal is indicated and propagated through digital logic circuits represented in a disclosed semantic to enable prompt detection of improper operation of the DUT, for example, due to power shut down or inadequate initialization."
9798977,Method for providing cognitive insights using cognitive agents,"A computer-implementable method for providing cognitive insights comprising: receiving streams of data from a plurality of data sources; processing streams of data from a plurality of data sources via a plurality of agents, the processing the streams of data from the plurality of data sources via the plurality of agents performing a respective plurality of cognitive operations on the streams of data; and, providing cognitive insights based upon the performing the respective plurality of cognitive operations on the streams of data from the plurality of data sources."
9547501,"Information processing apparatus, storage control apparatus, and computer-readable recording medium having stored program","The information processing apparatus includes a first device which is managed by a first OS, a second device which is managed by a second OS, and a processing unit. The processing unit causes the first OS and the second OS, the first OS to load a first maintenance driver corresponding to the first device, the first maintenance driver to perform maintenance control of the first device, the first OS to load a second maintenance driver corresponding to the second device, and the second maintenance driver to perform maintenance control of the second device. Therefore, it is possible to efficiently achieve the maintenance control of a plurality of devices, each of which is managed by a plurality of operating systems."
9563533,Maintaining coherent synchronization between data streams on detection of overflow,"Trace data streams are generated for tracing target processor activity. Various trace data streams are synchronized using markers called sync points. The sync points provide a unique identifier field and a context to the data that will follow it. All trace data streams may generate a sync point with this unique identifier. These unique identifiers allow synchronization between multiple trace data streams. When multiple trace data streams are on, it is possible that the data input rate may be higher than the data output rate. If synchronization is lost in such a case, there must be a scheme to resynchronize the streams. This invention is a technique for this needed resynchronization."
9801318,Component verification method and component verification system,"A component verification method includes a component ID reading process of reading a component ID corresponding to a stored component of a subsequent tape, a tape insertion detecting process of detecting that the subsequent tape has been inserted into a tape feeder, a feeder specifying process of specifying a tape feeder in which the insertion of the subsequent tape has been detected, and a component verifying process of verifying whether or not a correspondence relationship between the read component ID and the specified tape feeder is correct."
