9843640,"Scalable, real-time messaging system","Methods, systems, and apparatus, including computer programs encoded on a computer storage medium, for receiving a write request from a publisher comprising a channel name wherein the channel identified by the channel name comprises an ordered plurality of messages stored in buffers, each buffer having a predetermined time-to-live and being assigned to a respective node, identifying a first node and a first buffer stored on the first node based on the channel name of the request that has available storage for storing messages and wherein the first buffer has a time-to-live that has not expired, and sending a write grant to the publisher wherein the grant comprises identification of the first node and the first buffer, and wherein the publisher is configured to send messages to the first node for storage in the first buffer based on the grant until the first buffer is full or its time-to-live has expired."
9843609,"Creation, sharing and embedding of interactive charts",Systems and methods for generating and sharing interactive charts are described. The interactive charts are generated in an online portal that allows users to customize the interactive features of the chart. An online portal may also be provided to allow users to automatically embed interactive chart(s) in another website without reprogramming the code of the website each time the interactive chart(s) are changed or new interactive chart(s) are added.
9635580,Systems and methods for providing mobility aspects to applications in the cloud,An exemplary system according to the present disclosure comprises at least one mobility networking module implemented in at least one lower tier radiolet. The mobility network module performs one or more traffic data plane functions. The exemplary system further comprises at least one mobility application module implemented in at least one upper tier radiolet. The mobility application module performs one or more application data plane functions. The exemplary system further comprises at least one mobility cloud module implemented in the at least one lower tier radiolet and the at least one upper tier radiolet. The mobility cloud module performs computing execution functions of a cloud session.
9720235,See-through computer display systems,Aspects of the present invention relate to methods and systems for the see-through computer display systems with a wide field of view.
9545567,Apparatus and method for manipulating a virtual world by utilizing biometric information,"An apparatus and method for processing a virtual world. According to certain embodiments of the present disclosure, real-world biometric information on the user may be collected using a bio sensor, and the collected information may be controlled based on the sensor characteristics of the bio sensor, thereby enabling interaction between the real world and the virtual world, as well as between virtual worlds. In addition, an interactive game which is executed in the virtual world on the basis of the collected biometric information may be controlled to thereby produce a virtual world having enhanced realism. Moreover, the real-world health status of a user may be determined and displayed on the basis of the collected biometric information, thereby enabling the health status of the user to be seen."
9830404,Analyzing language dependency structures,"Technology is discussed herein for identifying trending actions within a group of posts matching a query. A group of posts can be selected based on specified actions, action targets, or parameters such as author age, location, gender, when the posts were posted or what keywords they contain. Selected posts can be divided into sentences and a dependency structure can be created for each sentence classifying portions of the sentence as actions or action targets. Statistics can be generated for each sentence or post indicating whether it matches the actions, action targets, or other parameters specified in the query. Based on these statistics, additional information can be gathered to respond to questions posed in the query."
9754306,Recommendation engine with profile analysis,A computer implemented system and method includes a recommendation engine that provides accurate recommendations based on an accurate analysis of the tastes and preferences of a user. The recommendation engine takes into consideration the information corresponding to the tastes and preferences of the users using information gathered from social networking profiles of the user as well as the reviews previously provided by the user. The recommendation engine collaborates this information with the review related information obtained from the reviewers in order to ascertain the recommendations that would match the preferences and tastes of the user.
9734154,Method and apparatus for storing a data file,"Implementations relate to storing a data file in data storages. In some implementations, a method for storing a data file in n data storages includes dividing the data file into data file parts such that at least n창㉨1 data file parts are equal in size, and for each n창㉨1 data file part, combining the n창㉨1 data file parts by XOR to obtain a first data file result. The method deranges the first data file result and combines each of n창㉨2 data file parts of the n창㉨1 data file parts and the deranged first data file result by XOR to obtain second data file results. The method combines the first data file result and the second data file results by XOR to obtain a third data file result, and stores each of the first, second and third data file results in one of the n data storages."
9582088,Microscope,A touch screen (<b>60</b>) disposed on a display surface of a display means (<b>58</b>) is used as an inputting means so that a variety of actions of a microscope can be controlled with sufficient ease and precision.
9557726,Ladder program display device and ladder program display method,"A ladder program display device includes: a display-direction determining unit that determines whether a ladder program is caused to be displayed in a display direction that is vertically displayed writing or horizontally displayed writing; and a display unit that displays the ladder program vertically or horizontally in accordance with an instruction from the display-direction determining unit, wherein the display-direction determining unit compares how a ladder program is displayed in a case of vertically displayed writing and how a ladder program is displayed in a case of horizontally displayed writing for each orientation of the display unit that is a portrait-oriented state or a landscape-oriented state, selects a display direction in accordance with the orientation based on a comparison result, and instructs the display unit to display a ladder program in selected display direction."
9846218,Calbration of a sensor assembly for use in medical position/orientation tracking,"A position and orientation system and method is provided. A magnetoresistance sensor is provided having a sensor array configured to measure magnetic fields and a metallic coil positioned within the magnetoresistance sensor. In certain embodiments, the magnetic coil may be used to generate a known magnetic field that, when measured by the sensor array, may be used to determine or update a calibration constant for the system."
9804875,"Software component and device for the automated processing of multi-purpose data, employing functions requiring different security levels or responsibility limits","A software component for automated processing of multi-usage data, implementing functions requiring various levels of security or limits of responsibility. The software component includes a plurality of virtual machines, each virtual machine being adapted for executing at least one function requiring a level of security or a limit of responsibility which is predetermined and a hypervisor adapted for controlling execution of the plurality of virtual machines."
9852480,Data processing system for managing activities linked to multimedia content,"An Activity Management System, according to particular embodiments, is configured to provide a platform in which viewers may access multimedia content (e.g., one or more videos files, audio files, document files, image files, etc.). The Activity Management System is operable to present viewers with multimedia content where the multimedia content is divided in to segments. While a user is viewing or interacting with multimedia content, the user can provide one or more activities (e.g., comments, questions, replies, reactions, etc.) within a conversation area of a graphical user interface. The Activity Management System is operable to electronically link the activity provided by (e.g., submitted by, or associated with) the user with the particular segment of multimedia content in which the activity was captured by the system."
9787775,Point of presence management in request routing,"A system and method for the management of client computing device DNS queries and subsequent resource requests within a content delivery network service provider domain are provided. The management of the DNS queries can include the selection of computing devices corresponding to various Point of Presence locations for processing DNS queries. Additionally, the management of the content requests can include the selection of computing devices corresponding to resource cache components corresponding to various Point of Presence locations for providing requested content. The selection of the computing devices can incorporate logic related to geographic criteria, testing criteria, and the like."
9786090,"System for colocating a touch screen and a virtual object, and device for manipulating virtual objects implementing such a system","A system (<b>10</b>) for displaying at least one virtual object includes a secondary screen (<b>20</b>) for displaying the virtual object, a primary screen (<b>30</b>), an optical element for overlaying images displayed on the secondary screen (<b>20</b>) with images displayed on the primary screen (<b>30</b>), and a pointing surface combined with the primary screen (<b>30</b>) for detecting the contact of one or more physical pointing elements. A device (<b>90</b>) for manipulating at least one virtual object includes calculation elements for generating images of the virtual object displayed on the system (<b>10</b>) from information output from the system (<b>10</b>) in accordance with the actions of the operator (<b>100</b>)."
9557162,"Sensor-based mobile search, related methods and systems","A smart phone senses audio, imagery, and/or other stimulus from a user's environment, and acts autonomously to fulfill inferred or anticipated user desires. In one aspect, the detailed technology concerns phone-based cognition of a scene viewed by the phone's camera. The image processing tasks applied to the scene can be selected from among various alternatives by reference to resource costs, resource constraints, other stimulus information (e.g., audio), task substitutability, etc. The phone can apply more or less resources to an image processing task depending on how successfully the task is proceeding, or based on the user's apparent interest in the task. In some arrangements, data may be referred to the cloud for analysis, or for gleaning. Cognition, and identification of appropriate device response(s), can be aided by collateral information, such as context. A great number of other features and arrangements are also detailed."
9787283,Low-loss tunable radio frequency filter,"A method of constructing an RF filter comprises designing an RF filter that includes a plurality of resonant elements disposed, a plurality of non-resonant elements coupling the resonant elements together to form a stop band having a plurality of transmission zeroes corresponding to respective frequencies of the resonant elements, and a sub-band between the transmission zeroes. The non-resonant elements comprise a variable non-resonant element for selectively introducing a reflection zero within the stop band to create a pass band in the sub-band. The method further comprises changing the order in which the resonant elements are disposed along the signal transmission path to create a plurality of filter solutions, computing a performance parameter for each of the filter solutions, comparing the performance parameters to each other, selecting one of the filter solutions based on the comparison of the computed performance parameters, and constructing the RF filter using the selected filter solution."
9760461,Electronic device and firmware recovery program that ensure recovery of firmware,"An electronic device includes a first nonvolatile memory, a second nonvolatile memory, and a control circuit. The first nonvolatile memory includes an area to store firmware. The firmware includes a first kernel. The second nonvolatile memory includes an area to store an update program, the update program including a second kernel. The control circuit boots the one of the first and the second kernels, and ensures writing data to the first nonvolatile memory by the booted one of the first and the second kernels. When the firmware is incapable of being read, the control circuit reads the update program and performs the boot process to boot the second kernel, and writes updating data of the firmware to the first nonvolatile memory, the first nonvolatile memory being writable of the data by the booted second kernel."
9778749,Occluded gesture recognition,"This document describes techniques and devices for occluded gesture recognition. Through use of the techniques and devices described herein, users may control their devices even when a user's gesture is occluded by some material between the user's hands and the device itself. Thus, the techniques enable users to control their mobile devices in many situations in which control is desired but conventional techniques do permit effective control, such as when a user's mobile computing device is occluded by being in a purse, bag, pocket, or even in another room."
9841814,Intentional user experience,"Methods for intentional user experience are provided herein. Exemplary methods include: getting point of interest data, including a location of a point of interest; receiving first user data, including a first location of the user and a first direction of a gaze of the user; calculating a first position of the gaze of the user using the first location of the user and the first direction of the gaze of the user; displaying a first indicator denoting the first position of the gaze of the user; receiving second user data, including a second location of the user and a second direction of a gaze of the user; calculating a second position of the gaze of the user using the second location of the user and the second direction of the gaze of the user; and displaying a second indicator denoting the second position of the gaze of the user."
9766790,Application reporting in an application-selectable user interface,"This document describes techniques for application reporting in an application-selectable user interface. These techniques permit a user to view reports for applications in a user interface through which these applications may be selected. By so doing, a user may quickly and easily determine which applications to select based on their respective reports and then select them or their content through the user interface."
9684821,Method and apparatus for user recognition,"A method for user recognition, comprising receiving user information from an information unit of a user; detecting the user face in a captured user image; and recognizing the user identity in the captured image according to a predetermined gesture associated with the user information and performed by the user."
9563674,Data exploration user interface,A data exploration user interface includes a selection area with selectable representations of queryable fields of a data source and a visualization area where query results are displayed as data visualizations. Queries are generated by dragging fields from the selectable area to the visualization area of the user interface. A tree structure of data visualizations may be created by dragging data points out of a displayed visualization and applying additional fields to create a new query and resulting visualization. The tree structure is graphically represented with path indicators that provide historical context for each new data visualization within the visualization are of the user interface.
9842388,Systems and methods for location aware augmented vision aircraft monitoring and inspection,"Systems and methods for location aware augmented vision aircraft monitoring and inspection are provided. In one embodiment, a method for location aware augmented vision assisted aircraft inspection and monitoring comprises: obtaining status information regarding an aircraft from an on-board aircraft network; obtaining a user location from a user carried augmented vision display device; refining a first data set from the status information based at least in part on the user location; wirelessly transmitting the first data set to the user carried augmented vision display device; determining an orientation of the user carried augmented vision display device with respect to the aircraft; and displaying at least a subset of the first data set on the user carried augmented vision display device, wherein the subset of the first data set is determined at least in part based on the orientation of the user carried augmented vision display device."
9727033,Method for producing PLC and HMI tag database and system,"A method and system for producing a plc tag database is provided. The method is for use with a set of fragment types, a set of tag values for each fragment type and a collection of PLC programming logic. The collection contains a PLC programming code for each of a plurality of classes of equipment. A PLC tag database is produced for a project. The classes of equipment required for the project are selected together with a quantity required for each class of equipment selected. A PLC logic associated with the PLC programming code for said each class, and tags defined by the PLC logic, are replicated a number of times equal to the quantity of each class selected. A specific PLC card type, rack and slot is assigned to selected tags in accordance with the requirements of the project."
9823740,Safety scheme for gesture-based game,"Technologies are generally described for providing a notification to a player playing a gesture-based game of a potentially dangerous condition. In some examples, a safety component of a gesture-based game system includes a gesture range determination unit configured to determine a gesture range associated with a gesture-based game; a detection unit configured to detect a movement of an object; and an alarm unit configured to generate an alarm in response to a determination based on the movement of the object which is within the gesture range."
9778923,Peoplesoft cloud manager,"A method and system for promoting software code from a source database instance to a target database instance distributed amongst a plurality of networked servers is described. Software code migration information pertaining to software objects associated with the software code, the source database instance, and the target database instance is analyzed to determine whether errors associated with migrating the software code exceeds a predefined acceptance threshold. Such code migration information is further analyzed to determine whether migrating the software code from the source database instance to the target database instance will result in unacceptable data loss including disassociation, deletion, or change to data, or result in unacceptable non-data criteria before, during, or after the software code is migrated."
9652665,Identification and de-identification within a video sequence,"A method and system for de-identifying a video sequence are provided. The method may include the steps of capturing a video sequence, comprising a number of individual frames, including one or more users performing one or more actions, and using activity recognition to recognize one of the one or more actions. One or more of the plurality of frames may be defined as comprising the recognized one or more actions, and a portion of the one or more of the plurality of frames may be identified to remain visible. The non-identified portions of the one or more of the plurality of frames and the non-defined frames may be de-identified. This method may be applied to the determine of whether a user has ingested a medication pill."
9665359,Automatically resolving conflicts after installation of selected updates in a computer system,An update installer generates an update display for a user that allows the user to select updates to be applied to a computer system. Conflicts that arise because of application of the updates to the computer system are automatically resolved and the results of the conflict resolution are displayed.
9778771,"Device, method, and graphical user interface for transitioning between touch input to display output relationships","An electronic device with a touch-sensitive surface, a display, and one or more sensors to detect intensity of contacts, detects a contact, determines a location and intensity of the contact on the touch-sensitive surface, and displays a response, the response being based at least in part on an input-output mapping of intensity to response at the contact location. The input-output mapping including a first input-output relationship between intensity and response over a first range of intensity values, a second input-output relationship between intensity and response over a second range of intensity values, and a transitional intensity value where the first range of intensity values meets or overlaps the second range of intensity values. At the transitional intensity value, the first input-output relationship has a first rate of change, the second input-output relationship has a second rate of change, and the first rate is substantially the same as the second rate."
9734629,Systems and methods for creating near real-time embossed meshes,"A system is provided for creating a preview embossed mesh for graphical display to a user. The system includes a graphical user interface device and a computer, which includes a Graphics Processing Unit (GPU) and a Central Processing Unit (CPU). A memory for use with the computer is configured to (a) determine a 3D volumetric mask, (b) determine a distance map corresponding to the 3D volumetric mask, and (c) render offset geometry. The GPU is used to compute the distance map within the 3D volumetric mask. The distance map and the 3D volumetric mask are accessible by a shader to provide a preview embossed mesh for graphical display. The system also includes a video display to graphically display the preview embossed mesh to the user."
9727981,Visualizing data model sensitivity to variations in parameter values,"A method that facilitates optimization analysis and sensitivity analysis of a data model comprises: receiving first data identifying a value function, parameters for the value function, and one or more specific parameter values for one or more of the parameters; storing a data model based on the value function and the specific parameter values; determining which parameters of the data model are capable of taking variable values; receiving second data identifying one or more selected parameters; receiving third data specifying a value selection approach for each of the selected parameters; determining a plurality of result values by substituting, based on the value selection approach, a plurality of input values for each of the selected parameters and evaluating the value function using the selected parameters and the substituted values; and generating and causing displaying a table of the result values."
9788106,Default playback device designation,"Systems and methods discussed herein involve designating a default playback device in a local playback network. One method may involve determining that a networked microphone device is available for assignment to one or more playback zones within a local playback network, displaying a prompt to indicate at least one playback zone to which the network microphone device is to be assigned, receiving an input indicating a particular playback zone in the local playback system to which the network microphone device is to be assigned, and storing data indicating an assignment of the network microphone device to the particular playback zone."
9798648,Transitive source code violation matching and attribution,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for matching and attributing code violations. One of the methods includes receiving a plurality of snapshots of a code base, including data representing a revision graph of the snapshots of the code base and data representing respective violations in each of the plurality of snapshots. A plurality of transitively matched violations in the code base are generated, wherein each transitively matched violation represents a respective sequence of matching violations from a first violation of a first snapshot to a second violation of a second snapshot, wherein each transitively matched violation identifies a respective first violation representing an initial occurrence of a coding defect in the code base and a respective second violation representing a last occurrence of the coding defect in the code base."
